epoch,loss,accuracy,configuration,z_hidden_0,a_hidden_0,z_hidden_1,a_hidden_1,z_hidden_2,a_hidden_2
6397,0.040510800865909594,0.875,sigmoid_sigmoid_mean_squared_error,-0.19406231752085112,0.4516361081873786,-2.2872883428257187,0.09218122101917801,3.8143697937165038,0.9784241744908471
6398,0.040510800865909594,0.875,sigmoid_sigmoid_mean_squared_error,-0.19432835825566042,0.45157022113866385,-2.287389187471502,0.09217278229868224,3.814602771966529,0.9784290921855961
6399,0.040510800865909594,0.875,sigmoid_sigmoid_mean_squared_error,-0.19459437814214525,0.4515043409507928,-2.287490040685503,0.09216434355537623,3.814835718499526,0.978434008114922
6400,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19486037703796594,0.4514384676608807,-2.287590902440615,0.09215590479166201,3.8150686332900627,0.9784389222789684
6401,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19512635480096574,0.45137260130599255,-2.2876917727096915,0.09214746600994414,3.8153015163126867,0.9784438346778797
6402,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19539231128917095,0.4513067419231432,-2.2877926514655433,0.09213902721263008,3.815534367541924,0.9784487453117987
6403,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19565824636079082,0.45124088954929714,-2.2878935386809407,0.09213058840212986,3.8157671869522796,0.9784536541808693
6404,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19592415987421774,0.45117504422136867,-2.2879944343286134,0.09212214958085616,3.8159999745182365,0.978458561285234
6405,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19619005168802717,0.4511092059762218,-2.2880953383812486,0.09211371075122446,3.816232730214257,0.9784634666250358
6406,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.1964559216609777,0.45104337485067,-2.288196250811494,0.0921052719156528,3.816465454014782,0.9784683702004171
6407,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19672176965201088,0.45097755088147673,-2.2882971715919536,0.09209683307656208,3.8166981458942333,0.9784732720115202
6408,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19698759552025136,0.4509117341053554,-2.288398100695193,0.09208839423637569,3.8169308058270097,0.978478172058487
6409,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.197253399125007,0.4508459245589686,-2.2884990380937342,0.09207995539751986,3.81716343378749,0.9784830703414591
6410,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19751918032576865,0.450780122278929,-2.2885999837600606,0.09207151656242334,3.8173960297500322,0.9784879668605779
6411,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19778493898221033,0.45071432730179867,-2.2887009376666105,0.09206307773351782,3.817628593688976,0.9784928616159849
6412,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19805067495418927,0.4506485396640895,-2.2888018997857853,0.09205463891323734,3.817861125578638,0.9784977546078208
6413,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19831638810174562,0.45058275940226317,-2.2889028700899416,0.09204620010401893,3.818093625393316,0.9785026458362267
6414,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19858207828510288,0.4505169865527307,-2.289003848551397,0.09203776130830209,3.8183260931072884,0.9785075353013425
6415,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19884774536466765,0.4504512211518531,-2.2891048351424264,0.09202932252852909,3.8185585286948127,0.9785124230033091
6416,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19911338920102967,0.4503854632359409,-2.2892058298352644,0.09202088376714487,3.8187909321301277,0.9785173089422661
6417,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.1993790096549617,0.45031971284125427,-2.2893068326021035,0.09201244502659707,3.8190233033874503,0.9785221931183534
6418,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19964460658741984,0.4502539700040029,-2.2894078434150953,0.09200400630933597,3.8192556424409805,0.9785270755317106
6419,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.19991017985954335,0.4501882347603464,-2.2895088622463504,0.09199556761781451,3.8194879492648974,0.9785319561824771
6420,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20017572933265454,0.4501225071463937,-2.289609889067937,0.09198712895448839,3.819720223833362,0.9785368350707921
6421,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20044125486825898,0.4500567871982037,-2.2897109238518834,0.0919786903218159,3.819952466120514,0.9785417121967942
6422,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20070675632804535,0.4499910749517845,-2.2898119665701757,0.091970251722258,3.8201846761004763,0.9785465875606225
6423,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2009722335738856,0.44992537044309394,-2.289913017194759,0.09196181315827838,3.8204168537473526,0.9785514611624151
6424,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2012376864678348,0.44985967370804,-2.290014075697536,0.09195337463234343,3.8206489990352264,0.9785563330023104
6425,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20150311487213113,0.4497939847824793,-2.2901151420503694,0.09194493614692213,3.820881111938164,0.9785612030804468
6426,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20176851864919598,0.4497283037022189,-2.29021621622508,0.09193649770448616,3.821113192430212,0.9785660713969616
6427,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20203389766163393,0.4496626305030151,-2.2903172981934476,0.09192805930750986,3.8213452404854,0.9785709379519929
6428,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20229925177223285,0.44959696522057374,-2.2904183879272093,0.09191962095847031,3.8215772560777377,0.9785758027456781
6429,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20256458084396356,0.4495313078905503,-2.290519485398063,0.09191118265984714,3.821809239181218,0.9785806657781542
6430,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2028298847399802,0.44946565854855,-2.290620590577663,0.09190274441412273,3.822041189769815,0.9785855270495586
6431,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20309516332362015,0.4494000172301273,-2.2907217034376233,0.09189430622378214,3.8222731078174843,0.9785903865600281
6432,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2033604164584037,0.4493343839707867,-2.290822823949517,0.091885868091313,3.8225049932981654,0.9785952443096991
6433,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2036256440080345,0.44926875880598177,-2.2909239520848748,0.09187743001920569,3.822736846185779,0.9786001002987087
6434,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20389084583639944,0.449203141771116,-2.291025087815186,0.09186899200995324,3.8229686664542286,0.9786049545271926
6435,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20415602180756826,0.44913753290154235,-2.2911262311118996,0.09186055406605133,3.8232004540773996,0.9786098069952875
6436,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2044211717857941,0.44907193223256325,-2.291227381946422,0.09185211618999826,3.8234322090291615,0.978614657703129
6437,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20468629563551322,0.4490063397994309,-2.2913285402901185,0.0918436783842951,3.823663931283365,0.978619506650853
6438,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20495139322134476,0.44894075563734664,-2.291429706114313,0.09183524065144545,3.823895620813844,0.9786243538385953
6439,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20521646440809133,0.44887517978146196,-2.291530879390289,0.09182680299395564,3.824127277594417,0.9786291992664911
6440,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20548150906073853,0.4488096122668773,-2.2916320600892863,0.09181836541433464,3.8243589015988837,0.9786340429346756
6441,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20574652704445506,0.44874405312864324,-2.291733248182505,0.09180992791509411,3.8245904928010286,0.9786388848432844
6442,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20601151822459274,0.4486785024017594,-2.2918344436411036,0.09180149049874829,3.824822051174619,0.9786437249924521
6443,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20627648246668656,0.4486129601211751,-2.2919356464361984,0.09179305316781416,3.8250535766934055,0.9786485633823137
6444,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20654141963645445,0.4485474263217893,-2.292036856538865,0.09178461592481127,3.825285069331123,0.9786534000130035
6445,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20680632959979744,0.4484819010384505,-2.292138073920137,0.09177617877226191,3.82551652906149,0.9786582348846565
6446,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20707121222279973,0.4484163843059566,-2.2922392985510074,0.0917677417126909,3.825747955858209,0.9786630679974068
6447,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2073360673717286,0.4483508761590551,-2.2923405304024267,0.0917593047486258,3.8259793496949652,0.9786678993513886
6448,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20760089491303424,0.4482853766324433,-2.292441769445304,0.09175086788259681,3.8262107105454306,0.9786727289467361
6449,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20786569471334998,0.4482198857607676,-2.2925430156505078,0.09174243111713677,3.826442038383259,0.9786775567835829
6450,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20813046663949208,0.44815440357862407,-2.292644268988864,0.09173399445478113,3.82667333318209,0.9786823828620629
6451,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20839521055846,0.44808893012055845,-2.292745529431159,0.091725557898068,3.8269045949155474,0.9786872071823101
6452,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20865992633743596,0.44802346542106625,-2.292846796948135,0.09171712144953816,3.82713582355724,0.9786920297444577
6453,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2089246138437854,0.4479580095145917,-2.2929480715104944,0.09170868511173502,3.8273670190807607,0.9786968505486388
6454,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20918927294505663,0.44789256243552933,-2.293049353088898,0.09170024888720461,3.8275981814596873,0.9787016695949871
6455,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2094539035089807,0.447827124218223,-2.2931506416539653,0.09169181277849557,3.827829310667583,0.9787064868836356
6456,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20971850540347198,0.447761694896966,-2.293251937176273,0.09168337678815927,3.828060406677997,0.9787113024147172
6457,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.20998307849662756,0.4476962745060013,-2.2933532396263585,0.09167494091874964,3.8282914694644616,0.9787161161883647
6458,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21024762265672753,0.44763086307952116,-2.2934545489747156,0.09166650517282325,3.8285224990004965,0.9787209282047111
6459,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21051213775223476,0.44756546065166763,-2.2935558651917978,0.09165806955293934,3.8287534952596056,0.978725738463889
6460,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.210776623651795,0.44750006725653213,-2.293657188248017,0.09164963406165974,3.8289844582152797,0.9787305469660307
6461,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21104108022423707,0.4474346829281559,-2.293758518113743,0.09164119870154894,3.8292153878409945,0.9787353537112685
6462,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2113055073385724,0.4473693077005292,-2.293859854759305,0.09163276347517402,3.8294462841102117,0.9787401586997352
6463,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2115699048639954,0.44730394160759235,-2.29396119815499,0.09162432838510474,3.8296771469963793,0.9787449619315628
6464,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21183427266988314,0.44723858468323485,-2.294062548271044,0.09161589343391349,3.829907976472931,0.9787497634068831
6465,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21209861062579555,0.4471732369612962,-2.294163905077671,0.0916074586241752,3.8301387725132865,0.9787545631258284
6466,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21236291860147538,0.44710789847556487,-2.2942652685450344,0.09159902395846749,3.830369535090853,0.9787593610885307
6467,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21262719646684808,0.4470425692597791,-2.294366638643255,0.09159058943937062,3.830600264179023,0.9787641572951215
6468,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21289144409202176,0.44697724934762684,-2.294468015342413,0.09158215506946736,3.830830959751177,0.9787689517457324
6469,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21315566134728736,0.44691193877274554,-2.2945693986125466,0.09157372085134324,3.8310616217806808,0.9787737444404956
6470,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21341984810311848,0.4468466375687221,-2.294670788423653,0.0915652867875863,3.8312922502408875,0.9787785353795421
6471,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21368400423017136,0.4467813457690929,-2.2947721847456872,0.09155685288078728,3.831522845105137,0.9787833245630032
6472,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21394812959928483,0.44671606340734415,-2.2948735875485635,0.09154841913353948,3.8317534063467575,0.9787881119910108
6473,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21421222408148044,0.4466507905169115,-2.294974996802154,0.0915399855484388,3.831983933939063,0.9787928976636958
6474,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21447628754796216,0.4465855271311798,-2.2950764124762904,0.09153155212808377,3.832214427855356,0.9787976815811898
6475,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21474031987011677,0.4465202732834841,-2.295177834540761,0.09152311887507555,3.8324448880689252,0.9788024637436233
6476,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21500432091951344,0.44645502900710876,-2.295279262965315,0.09151468579201791,3.8326753145530477,0.978807244151128
6477,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21526829056790386,0.44638979433528736,-2.295380697719659,0.09150625288151712,3.8329057072809882,0.9788120228038344
6478,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21553222868722227,0.4463245693012037,-2.2954821387734574,0.09149782014618224,3.8331360662259994,0.9788167997018735
6479,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21579613514958546,0.4462593539379905,-2.2955835860963347,0.09148938758862472,3.833366391361322,0.9788215748453765
6480,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21606000982729245,0.4461941482787306,-2.2956850396578723,0.09148095521145883,3.8335966826601835,0.9788263482344738
6481,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21632385259282488,0.44612895235645633,-2.295786499427612,0.0914725230173012,3.8338269400958014,0.978831119869296
6482,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2165876633188467,0.44606376620414917,-2.2958879653750515,0.09146409100877134,3.8340571636413814,0.9788358897499742
6483,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21685144187820415,0.44599858985474083,-2.2959894374696503,0.09145565918849108,3.8342873532701156,0.9788406578766388
6484,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21711518814392594,0.4459334233411121,-2.296090915680824,0.09144722755908499,3.834517508955187,0.9788454242494202
6485,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2173789019892231,0.44586826669609353,-2.2961923999779477,0.09143879612318025,3.8347476306697663,0.9788501888684493
6486,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21764258328748876,0.44580311995246563,-2.296293890330355,0.09143036488340651,3.8349777183870124,0.9788549517338561
6487,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21790623191229846,0.4457379831429581,-2.296395386707338,0.09142193384239616,3.8352077720800746,0.9788597128457716
6488,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21816984773741005,0.4456728563002502,-2.2964968890781474,0.09141350300278409,3.83543779172209,0.9788644722043254
6489,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2184334306367633,0.44560773945697135,-2.2965983974119926,0.09140507236720771,3.8356677772861856,0.9788692298096483
6490,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21869698048448033,0.44554263264569993,-2.296699911678041,0.0913966419383072,3.835897728745477,0.9788739856618704
6491,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21896049715486543,0.44547753589896444,-2.2968014318454193,0.09138821171872512,3.83612764607307,0.9788787397611223
6492,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21922398052240477,0.44541244924924284,-2.296902957883213,0.09137978171110671,3.8363575292420595,0.978883492107534
6493,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21948743046176677,0.44534737272896274,-2.297004489760465,0.09137135191809981,3.83658737822553,0.9788882427012356
6494,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.21975084684780188,0.4452823063705015,-2.2971060274461776,0.0913629223423548,3.8368171929965555,0.9788929915423573
6495,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.22001422955554256,0.44521725020618585,-2.297207570909312,0.09135449298652461,3.837046973528201,0.9788977386310294
6496,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.22027757846020313,0.44515220426829255,-2.297309120118787,0.09134606385326481,3.8372767197935205,0.9789024839673818
6497,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.22054089343717997,0.4450871685890477,-2.2974106750434817,0.09133763494523343,3.837506431765558,0.9789072275515447
6498,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2208041743620513,0.44502214320062744,-2.2975122356522313,0.09132920626509125,3.8377361094173486,0.9789119693836481
6499,0.03993476222846569,0.875,sigmoid_sigmoid_mean_squared_error,-0.2210674211105772,0.4449571281351572,-2.2976138019138324,0.09132077781550137,3.837965752721917,0.9789167094638218
6500,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22133063355869964,0.4448921234247124,-2.297715373797039,0.09131234959912961,3.8381953616522786,0.9789214477921965
6501,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22159381158254243,0.44482712910131794,-2.297816951270562,0.09130392161864445,3.83842493618144,0.9789261843689017
6502,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.2218569550584109,0.44476214519694873,-2.2979185343030744,0.09129549387671668,3.8386544762823984,0.9789309191940675
6503,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22212006386279248,0.444697171743529,-2.2980201228632056,0.0912870663760198,3.8388839819281415,0.9789356522678243
6504,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22238313787235603,0.44463220877293286,-2.298121716919544,0.09127863911922987,3.839113453091647,0.9789403835903016
6505,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.2226461769639521,0.4445672563169842,-2.2982233164406365,0.09127021210902547,3.8393428897458852,0.9789451131616294
6506,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.2229091810146131,0.4445023144074565,-2.2983249213949897,0.09126178534808774,3.8395722918638175,0.978949840981938
6507,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.2231721499015526,0.44443738307607333,-2.2984265317510673,0.09125335883910039,3.839801659418396,0.9789545670513576
6508,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22343508350216607,0.4443724623545074,-2.2985281474772936,0.09124493258474962,3.8400309923825646,0.9789592913700176
6509,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22369798169403027,0.44430755227438185,-2.29862976854205,0.09123650658772423,3.840260290729259,0.9789640139380484
6510,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22396084435490354,0.44424265286726905,-2.298731394913677,0.09122808085071557,3.840489554431406,0.97896873475558
6511,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22422367136272564,0.44417776416469135,-2.298833026560475,0.09121965537641745,3.840718783461924,0.9789734538227424
6512,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22448646259561778,0.44411288619812095,-2.2989346634507006,0.09121123016752634,3.840947977793725,0.9789781711396658
6513,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.2247492179318823,0.44404801899897967,-2.299036305552572,0.09120280522674115,3.841177137399711,0.9789828867064799
6514,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22501193725000318,0.44398316259863924,-2.299137952834264,0.09119438055676343,3.8414062622527774,0.9789876005233151
6515,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22527462042864538,0.44391831702842127,-2.299239605263912,0.09118595616029708,3.8416353523258113,0.9789923125903014
6516,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.2255372673466552,0.44385348231959687,-2.2993412628096075,0.09117753204004879,3.841864407591693,0.9789970229075692
6517,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22579987788306022,0.4437886585033871,-2.2994429254394038,0.09116910819872752,3.8420934280232943,0.9790017314752482
6518,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22606245191706892,0.44372384561096323,-2.2995445931213108,0.09116068463904495,3.8423224135934806,0.9790064382934689
6519,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22632498932807116,0.4436590436734458,-2.2996462658232986,0.09115226136371514,3.842551364275109,0.9790111433623614
6520,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22658748999563771,0.4435942527219054,-2.2997479435132946,0.09114383837545484,3.8427802800410307,0.9790158466820561
6521,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22684995379952044,0.44352947278736277,-2.2998496261591868,0.0911354156769831,3.843009160864089,0.9790205482526831
6522,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.227112380619652,0.44346470390078807,-2.2999513137288203,0.09112699327102174,3.8432380067171206,0.9790252480743729
6523,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22737477033614617,0.4433999460931015,-2.30005300619,0.0911185711602949,3.8434668175729563,0.9790299461472557
6524,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.2276371228292976,0.4433351993951734,-2.3001547035104903,0.09111014934752927,3.843695593404418,0.9790346424714622
6525,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22789943797958173,0.44327046383782354,-2.3002564056580126,0.09110172783545414,3.8439243341843237,0.9790393370471223
6526,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22816171566765486,0.44320573945182196,-2.3003581126002484,0.09109330662680125,3.8441530398854833,0.9790440298743671
6527,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22842395577435398,0.4431410262678884,-2.300459824304838,0.0910848857243048,3.8443817104807008,0.9790487209533268
6528,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.2286861581806967,0.4430763243166926,-2.3005615407393805,0.09107646513070161,3.8446103459427747,0.9790534102841322
6529,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22894832276788157,0.4430116336288543,-2.300663261871434,0.09106804484873085,3.844838946244497,0.9790580978669138
6530,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22921044941728747,0.44294695423494324,-2.3007649876685146,0.09105962488113435,3.845067511358653,0.9790627837018023
6531,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22947253801047401,0.4428822861654787,-2.3008667180980984,0.09105120523065637,3.845296041258023,0.9790674677889286
6532,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22973458842918126,0.44281762945093045,-2.300968453127621,0.09104278590004354,3.845524535915382,0.9790721501284235
6533,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.22999660055532972,0.4427529841217179,-2.3010701927244748,0.09103436689204522,3.845752995303498,0.9790768307204176
6534,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.23025857427102048,0.4426883502082106,-2.3011719368560124,0.09102594820941314,3.8459814193951356,0.9790815095650424
6535,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.23052050945853486,0.44262372774072817,-2.301273685489546,0.09101752985490145,3.8462098081630516,0.9790861866624284
6536,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.2307824060003345,0.44255911674953996,-2.301375438592346,0.09100911183126688,3.84643816158,0.979090862012707
6537,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.2310442637790615,0.44249451726486555,-2.301477196131642,0.09100069414126866,3.846666479618728,0.9790955356160093
6538,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.231306082677538,0.4424299293168746,-2.301578958074622,0.0909922767876684,3.8468947622519787,0.9791002074724664
6539,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.23156786257876638,0.4423653529356865,-2.301680724388434,0.09098385977323029,3.84712300945249,0.9791048775822098
6540,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.23182960336592917,0.4423007881513712,-2.301782495040184,0.09097544310072092,3.8473512211929948,0.9791095459453707
6541,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.232091304922389,0.4422362349939482,-2.301884269996938,0.09096702677290947,3.847579397446222,0.9791142125620808
6542,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.23235296713168851,0.44217169349338753,-2.3019860492257207,0.09095861079256741,3.847807538184895,0.9791188774324713
6543,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.23261458987755024,0.4421071636796089,-2.302087832693516,0.0909501951624688,3.848035643381733,0.9791235405566743
6544,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.2328761730438768,0.4420426455824824,-2.3021896203672667,0.09094177988539015,3.8482637130094526,0.9791282019348212
6545,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.23313771651475074,0.4419781392318281,-2.3022914122138745,0.09093336496411042,3.8484917470407636,0.9791328615670437
6546,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.23339922017443415,0.44191364465741634,-2.3023932082002005,0.09092495040141105,3.848719745448374,0.979137519453474
6547,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.23366068390736905,0.4418491618889675,-2.3024950082930644,0.09091653620007595,3.8489477082049866,0.9791421755942441
6548,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.23392210759817728,0.441784690956152,-2.302596812459246,0.09090812236289145,3.8491756352833004,0.979146829989486
6549,0.03936915814859004,0.875,sigmoid_sigmoid_mean_squared_error,-0.23418349113166026,0.4417202318885908,-2.302698620665484,0.0908997088926463,3.849403526656011,0.9791514826393316
