nodeID,nodeUserID,nodeTime,actionType,videoID,platform
548542|1962726297159750,548542,2018-12-20 16:02:08,post,Ik-182Y7ZDs,facebook
8523286|2325742174167677,8523286,2018-12-21 11:45:15,post,N2oCyYasr6Y,facebook
1432859|2577967032228584,1432859,2018-12-21 11:45:52,post,N2oCyYasr6Y,facebook
12920941|2224670767860909,12920941,2018-12-21 11:59:36,post,N2oCyYasr6Y,facebook
7653508|1836940819747718,7653508,2018-12-21 12:25:53,post,N2oCyYasr6Y,facebook
12536309|1878069905648298,12536309,2018-12-21 15:42:17,post,thxkhGqTdPg,facebook
7639605|2192960670754319,7639605,2018-12-21 18:26:08,post,thxkhGqTdPg,facebook
8512409|2095306923841527,8512409,2018-12-21 18:26:24,post,thxkhGqTdPg,facebook
7653508|1837572216351245,7653508,2018-12-21 22:29:10,post,N2oCyYasr6Y,facebook
14930099|2216619181945828,14930099,2018-12-22 17:25:12,post,thxkhGqTdPg,facebook
8318482|535408450274746,8318482,2018-12-22 17:42:22,post,thxkhGqTdPg,facebook
6154182|1779203365524921,6154182,2018-12-22 19:10:44,post,2FUpbZXaN9w,facebook
8649166|693804107679990,8649166,2018-12-22 19:11:17,post,2FUpbZXaN9w,facebook
7648785|1026927980847353,7648785,2018-12-22 19:11:52,post,2FUpbZXaN9w,facebook
9000686|1956952707939757,9000686,2018-12-24 01:32:46,post,thxkhGqTdPg,facebook
15252751|2327090430846022,15252751,2018-12-24 18:48:19,post,thxkhGqTdPg,facebook
8994670|1834284236694542,8994670,2018-12-26 01:41:54,post,thxkhGqTdPg,facebook
3877023|1569929223151239,3877023,2018-12-26 12:54:38,post,thxkhGqTdPg,facebook
318216|2368408726511063,318216,2018-12-26 22:05:03,post,Yl5zuFgVGmw,facebook
1396947|2089225391123906,1396947,2018-12-27 03:43:29,post,nFpgkhfAl3k,facebook
10120713|376127903143697,10120713,2018-12-27 16:16:31,post,thxkhGqTdPg,facebook
9048889|2110865495639296,9048889,2018-12-28 11:01:27,post,thxkhGqTdPg,facebook
11010071|1921593711288406,11010071,2018-12-28 15:53:00,post,thxkhGqTdPg,facebook
7866666|10157979661069097,7866666,2018-12-28 17:09:48,post,thxkhGqTdPg,facebook
7648785|1031093540430797,7648785,2018-12-29 06:57:52,post,thxkhGqTdPg,facebook
12921451|722004184849059,12921451,2018-12-31 01:02:26,post,thxkhGqTdPg,facebook
8996186|782450475428683,8996186,2018-12-31 18:11:23,post,jZEC6xfBcPM,facebook
8996186|782742882066109,8996186,2019-01-01 03:53:03,post,N2oCyYasr6Y,facebook
2230991|507073376365538,2230991,2019-01-01 14:37:22,post,jZEC6xfBcPM,facebook
10127500|902503086807271,10127500,2019-01-01 18:44:22,post,jZEC6xfBcPM,facebook
1906451|2125608801085689,1906451,2019-01-01 18:48:55,post,jZEC6xfBcPM,facebook
7639605|2209090985807954,7639605,2019-01-01 18:51:03,post,jZEC6xfBcPM,facebook
2461946|2269803799958220,2461946,2019-01-03 17:10:00,post,thxkhGqTdPg,facebook
8672537|2416943998378851,8672537,2019-01-04 00:53:36,post,thxkhGqTdPg,facebook
2392561|2047771718674916,2392561,2019-01-05 20:17:20,post,thxkhGqTdPg,facebook
8993151|2019595041463668,8993151,2019-01-06 08:08:29,post,0yG0aeniwhE,facebook
8480815|314001639226334,8480815,2019-01-06 12:43:17,post,0yG0aeniwhE,facebook
318216|2384573161561286,318216,2019-01-06 17:05:00,post,zZX63gclkPg,facebook
318216|2385793868105882,318216,2019-01-07 06:05:02,post,zZX63gclkPg,facebook
4575470|606913846411067,4575470,2019-01-08 08:26:15,post,thxkhGqTdPg,facebook
318216|2386296398055629,318216,2019-01-08 11:05:00,post,zZX63gclkPg,facebook
9000593|302238343734162,9000593,2019-01-08 19:45:16,post,0yG0aeniwhE,facebook
318216|2386299391388663,318216,2019-01-09 10:05:00,post,zZX63gclkPg,facebook
12924174|1141142446064023,12924174,2019-01-09 13:24:04,post,0yG0aeniwhE,facebook
2392561|2056340861151335,2392561,2019-01-09 20:47:35,post,nWSlhcTR_AY,facebook
8522002|2517975511552502,8522002,2019-01-09 20:48:19,post,nWSlhcTR_AY,facebook
318216|2386300978055171,318216,2019-01-10 11:05:00,post,zZX63gclkPg,facebook
10118082|2019502514770261,10118082,2019-01-10 22:12:04,post,RrH40nCcjwE,facebook
2274777|1198012590366986,2274777,2019-01-11 04:04:06,post,nWSlhcTR_AY,facebook
6179038|2479768178717618,6179038,2019-01-11 12:35:16,post,nWSlhcTR_AY,facebook
7750597|2500024513347708,7750597,2019-01-11 18:01:26,post,RrH40nCcjwE,facebook
8998138|1159768747530279,8998138,2019-01-11 18:02:07,post,RrH40nCcjwE,facebook
10119362|1348959621912492,10119362,2019-01-11 18:04:25,post,RrH40nCcjwE,facebook
318216|2391956244156311,318216,2019-01-11 21:05:00,post,zZX63gclkPg,facebook
318216|2386326528052616,318216,2019-01-12 10:35:00,post,zZX63gclkPg,facebook
548542|1999217786843934,548542,2019-01-16 09:42:04,post,71Q3hYgJGYM,facebook
10153795|2330484947167954,10153795,2019-01-17 11:42:07,post,0set3MBuXZY,facebook
6689495|2271425512916775,6689495,2019-01-17 12:00:01,post,nWSlhcTR_AY,facebook
2904736|1804876296282888,2904736,2019-01-17 19:56:01,post,0set3MBuXZY,facebook
4172880|2424379337604364,4172880,2019-01-18 12:06:49,post,DCu8mNC1JyE,facebook
6179038|2496543770373392,6179038,2019-01-21 09:35:02,post,nWSlhcTR_AY,facebook
8672103|2235922216650300,8672103,2019-01-21 09:36:04,post,nWSlhcTR_AY,facebook
8671650|2330744137156551,8671650,2019-01-21 10:31:02,post,nWSlhcTR_AY,facebook
2785438|2143324489068930,2785438,2019-01-21 10:39:46,post,nWSlhcTR_AY,facebook
8672272|957340317804982,8672272,2019-01-21 16:22:05,post,nWSlhcTR_AY,facebook
548542|2007513652681014,548542,2019-01-22 10:29:52,post,EmuZAWE-jhA,facebook
8480815|321318865161278,8480815,2019-01-24 16:36:22,post,nWSlhcTR_AY,facebook
10108839|2020408821360925,10108839,2019-01-25 23:11:10,post,qT6IagQ7xos,facebook
548542|2017348431697536,548542,2019-01-29 09:35:03,post,vgqypzGhozo,facebook
3195353|736111913428798,3195353,2019-01-29 12:24:31,post,vgqypzGhozo,facebook
548542|2018690874896625,548542,2019-01-30 08:50:42,post,RokRB7tuZiA,facebook
8717056|975612615964150,8717056,2019-01-30 16:33:07,post,thxkhGqTdPg,facebook
13025894|2350850988272738,13025894,2019-01-31 10:19:03,post,yI2s9Ow2snE,facebook
8996659|1327311157424488,8996659,2019-02-02 15:50:55,post,yI2s9Ow2snE,facebook
760472|2281649121853282,760472,2019-02-03 19:52:52,post,TWLYHwgX_-s,facebook
3307516|1482017328595111,3307516,2019-02-03 19:52:59,post,TWLYHwgX_-s,facebook
850009|953941288132529,850009,2019-02-03 19:53:06,post,TWLYHwgX_-s,facebook
331003|2179738502086127,331003,2019-02-03 19:53:14,post,TWLYHwgX_-s,facebook
5359140|331975400993113,5359140,2019-02-04 23:13:23,post,2FUpbZXaN9w,facebook
15252112|2281554158730484,15252112,2019-02-06 19:25:18,post,qT6IagQ7xos,facebook
12223793|707731462957040,12223793,2019-02-13 21:51:43,post,qT6IagQ7xos,facebook
3534552|1791152004323141,3534552,2019-02-15 15:19:55,post,jNIp1lZwJts,facebook
5253553|886746198323628,5253553,2019-02-17 10:20:55,post,CYflh9ltqDY,facebook
6622245|1008420362680105,6622245,2019-02-17 12:30:01,post,CYflh9ltqDY,facebook
7862097|2775201692704219,7862097,2019-02-17 17:27:32,post,CYflh9ltqDY,facebook
8550616|605863549876737,8550616,2019-02-17 17:28:14,post,CYflh9ltqDY,facebook
8550604|328728617766634,8550604,2019-02-17 17:28:31,post,CYflh9ltqDY,facebook
8509431|565054904000462,8509431,2019-02-17 17:28:50,post,CYflh9ltqDY,facebook
8509493|1968928986747802,8509493,2019-02-17 17:29:34,post,CYflh9ltqDY,facebook
7861908|2289331431345826,7861908,2019-02-17 17:29:57,post,CYflh9ltqDY,facebook
8509462|1239677382849103,8509462,2019-02-17 17:31:56,post,CYflh9ltqDY,facebook
6622245|1008420836013391,6622245,2019-02-17 17:44:00,post,CYflh9ltqDY,facebook
10122072|2025169474267142,10122072,2019-02-17 18:57:01,post,CYflh9ltqDY,facebook
6622245|1008421406013334,6622245,2019-02-17 19:45:00,post,CYflh9ltqDY,facebook
5661827|2068724546542260,5661827,2019-02-17 21:05:27,post,CYflh9ltqDY,facebook
9000032|10155892724972382,9000032,2019-02-18 18:20:13,post,WPGG3P14WWk,facebook
5785621|585479808585156,5785621,2019-02-18 22:52:41,post,CYflh9ltqDY,facebook
548542|2048913918540987,548542,2019-02-19 16:46:20,post,0m9GGl2ifEY,facebook
7844587|2353922914628168,7844587,2019-02-20 13:30:25,post,JsMWPg9Fca4,facebook
1117976|2148704175192299,1117976,2019-02-21 09:32:26,post,WUbNHtRCo1w,facebook
4943542|2368889896673236,4943542,2019-02-21 09:35:57,post,WUbNHtRCo1w,facebook
548542|2053565681409144,548542,2019-02-22 18:08:27,post,KqDm_Y4AJTM,facebook
5621081|1999207953718359,5621081,2019-02-23 19:31:11,post,JsMWPg9Fca4,facebook
8996753|2555125677862251,8996753,2019-02-23 19:51:11,post,JsMWPg9Fca4,facebook
6699923|2092049544164269,6699923,2019-02-24 09:39:31,post,JsMWPg9Fca4,facebook
8116112|1878849795559820,8116112,2019-02-24 13:23:35,post,JsMWPg9Fca4,facebook
8996186|815513458789051,8996186,2019-02-24 16:19:57,post,JsMWPg9Fca4,facebook
11370889|583200725487172,11370889,2019-02-26 12:21:46,post,lKiiKtEcx9Q,facebook
12913946|380594369160699,12913946,2019-02-27 01:45:34,post,JsMWPg9Fca4,facebook
548542|2065188080246904,548542,2019-03-02 20:09:12,post,71xH3qr3TlU,facebook
12220273|566065840538504,12220273,2019-03-03 08:50:10,post,71xH3qr3TlU,facebook
7755778|2426446560921040,7755778,2019-03-03 11:40:40,post,71xH3qr3TlU,facebook
548542|2071430646289314,548542,2019-03-07 08:31:16,post,jldEZa8Va24,facebook
9000686|1995956637372697,9000686,2019-03-08 07:48:55,post,wx3I8S9ih1M,facebook
8511235|2285492138139021,8511235,2019-03-08 17:46:37,post,wx3I8S9ih1M,facebook
548542|2074203539345358,548542,2019-03-09 07:57:18,post,mhzGba5KRJ0,facebook
548542|2074844915947887,548542,2019-03-09 19:07:25,post,a2dGyBu70Vc,facebook
548542|2075608315871547,548542,2019-03-10 09:56:13,post,9anm4j6BTWM,facebook
548542|2077194409046271,548542,2019-03-11 15:41:33,post,6Kb-S9M6bl0,facebook
8525793|668241023630972,8525793,2019-03-12 18:36:43,post,yp8Ati-uYpM,facebook
8523286|2497252577016635,8523286,2019-03-13 03:07:33,post,yp8Ati-uYpM,facebook
548542|2080498742049171,548542,2019-03-14 11:13:38,post,aoB5x2u2Xb4,facebook
7754145|515295622208073,7754145,2019-03-14 15:42:02,post,aoB5x2u2Xb4,facebook
12453283|2572867602754800,12453283,2019-03-14 17:36:49,post,R6utDs1b_TU,facebook
55960|2273860662664508,55960,2019-03-14 17:37:14,post,R6utDs1b_TU,facebook
12853856|2177856132303083,12853856,2019-03-14 17:37:23,post,R6utDs1b_TU,facebook
12924645|2383719731658984,12924645,2019-03-14 17:37:51,post,R6utDs1b_TU,facebook
548542|2081720318593680,548542,2019-03-15 07:35:59,post,jhnVzqnLHPc,facebook
548542|2096798777085834,548542,2019-03-25 10:32:46,post,q_kISdtdRyo,facebook
548542|2102534969845548,548542,2019-03-29 10:22:56,post,n3PzpXgGSuc,facebook
16323707|2316726381721484,16323707,2019-03-29 13:00:01,post,3wj4ncIEDxw,facebook
760472|2364105403607653,760472,2019-03-30 12:03:35,post,noN_5hd5fyA,facebook
3307516|1521857411277769,3307516,2019-03-30 12:03:42,post,noN_5hd5fyA,facebook
850009|985325304994127,850009,2019-03-30 12:03:48,post,noN_5hd5fyA,facebook
331003|2262476923812284,331003,2019-03-30 12:03:55,post,noN_5hd5fyA,facebook
11387891|774906752894768,11387891,2019-04-06 16:51:48,post,Mc3CYYRwY-k,facebook
548542|2116628825102829,548542,2019-04-07 23:21:35,post,rZONYGhXvvE,facebook
548542|2117651205000591,548542,2019-04-08 16:10:29,post,GgJjvkyJegc,facebook
8511514|2015198851873336,8511514,2019-04-09 14:10:17,post,e9FN-X7wTns,facebook
14785621|2133729016723547,14785621,2019-04-09 16:50:22,post,_CU-d0PtKMo,facebook
14564817|723021554762491,14564817,2019-04-09 16:50:53,post,_CU-d0PtKMo,facebook
14586968|385433985629580,14586968,2019-04-09 17:34:51,post,_CU-d0PtKMo,facebook
16323707|2337725262954929,16323707,2019-04-11 11:45:00,post,3wj4ncIEDxw,facebook
548542|2126317894133922,548542,2019-04-14 15:01:07,post,QLl5h7tln40,facebook
10153795|2389578021258646,10153795,2019-04-15 10:46:54,post,Jq4LEIO740A,facebook
8997308|2869578866400550,8997308,2019-04-15 11:24:03,post,Jq4LEIO740A,facebook
8523286|2569206623154563,8523286,2019-04-15 22:17:48,post,KSeHbaK9chw,facebook
6699923|2164671456902077,6699923,2019-04-15 22:21:35,post,KSeHbaK9chw,facebook
9000686|2016009142034113,9000686,2019-04-15 23:19:50,post,KSeHbaK9chw,facebook
14930099|2287024891571923,14930099,2019-04-16 01:42:04,post,KSeHbaK9chw,facebook
63120|2358483870863703,63120,2019-04-16 03:40:29,post,KSeHbaK9chw,facebook
3880423|2263486657251304,3880423,2019-04-23 02:20:38,post,NQL3rX6xWRg,facebook
548542|2139589579473420,548542,2019-04-23 05:00:37,post,ZMaEeJcsQgA,facebook
3880423|2263795700553733,3880423,2019-04-23 15:10:20,post,NQL3rX6xWRg,facebook
4475099|1939369456169483,4475099,2019-04-24 02:12:54,post,NQL3rX6xWRg,facebook
548542|2141385709293807,548542,2019-04-24 09:51:14,post,i1PcUS6fS8c,facebook
548667|587133231772910,548667,2019-04-25 08:53:48,post,HOGm-680mjo,facebook
11820307|2345910972307359,11820307,2019-04-25 10:35:58,post,HOGm-680mjo,facebook
13635671|2365762406788268,13635671,2019-04-26 16:00:00,post,rC971Xor3sk,facebook
3195654|1063915373803869,3195654,2019-04-27 21:56:13,post,Txja8Z-u_PA,facebook
548542|2148891758543202,548542,2019-04-29 06:49:37,post,5HH5oHEcVEk,facebook
